location_name,datetime_local,date,latitude,longitude,timezone,humidity,pm10,pm25,temperature,temp_meteostat_hourly,humidity_meteostat_hourly,precipitation_meteostat_hourly,wind_speed_meteostat_hourly,pressure_meteostat_hourly,cloud_cover_meteostat_hourly,pm25_coverage_percent_complete,pm10_coverage_percent_complete,temperature_coverage_percent_complete
Dubai Motor City,2024-11-16 02:00:00,2024-11-16,25.04613617696849,55.24946085563235,Asia/Dubai,69,44.5,38.2,24.6,24.7,69,0.0,8.5,1014.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-16 03:00:00,2024-11-16,25.04613617696849,55.24946085563235,Asia/Dubai,69,44.6,38.2,24.4,24.7,69,0.0,10.1,1014.3,1,100.0,100.0,100.0
Dubai Motor City,2024-11-16 04:00:00,2024-11-16,25.04613617696849,55.24946085563235,Asia/Dubai,70,44.6,38.3,24.2,24.4,70,0.0,11.7,1014.3,1,100.0,100.0,100.0
Dubai Motor City,2024-11-16 05:00:00,2024-11-16,25.04613617696849,55.24946085563235,Asia/Dubai,75,45.3,38.8,24.0,23.7,75,0.0,11.1,1014.3,1,100.0,100.0,100.0
Dubai Motor City,2024-11-16 06:00:00,2024-11-16,25.04613617696849,55.24946085563235,Asia/Dubai,75,44.1,38.0,24.2,23.7,75,0.0,11.7,1014.3,2,100.0,100.0,100.0
Dubai Motor City,2024-11-16 07:00:00,2024-11-16,25.04613617696849,55.24946085563235,Asia/Dubai,74,45.3,38.7,24.1,23.4,74,0.0,11.1,1015.0,1,100.0,100.0,100.0
Dubai Motor City,2024-11-16 08:00:00,2024-11-16,25.04613617696849,55.24946085563235,Asia/Dubai,69,46.2,39.4,26.4,24.0,69,0.0,13.0,1015.3,1,100.0,100.0,100.0
Dubai Motor City,2024-11-16 09:00:00,2024-11-16,25.04613617696849,55.24946085563235,Asia/Dubai,60,34.8,32.2,33.6,26.0,60,0.0,12.5,1016.0,2,100.0,100.0,100.0
Dubai Motor City,2024-11-16 10:00:00,2024-11-16,25.04613617696849,55.24946085563235,Asia/Dubai,51,23.1,22.4,35.7,28.1,51,0.0,11.7,1016.6,3,100.0,100.0,100.0
Dubai Motor City,2024-11-16 11:00:00,2024-11-16,25.04613617696849,55.24946085563235,Asia/Dubai,44,14.0,13.6,33.2,29.0,44,0.0,13.8,1015.3,2,100.0,100.0,100.0
Dubai Motor City,2024-11-16 12:00:00,2024-11-16,25.04613617696849,55.24946085563235,Asia/Dubai,42,9.1,8.82,32.9,30.0,42,0.0,16.2,1015.0,2,100.0,100.0,100.0
Dubai Motor City,2024-11-16 13:00:00,2024-11-16,25.04613617696849,55.24946085563235,Asia/Dubai,39,8.25,7.93,32.3,30.0,39,0.0,20.4,1014.1,1,100.0,100.0,100.0
Dubai Motor City,2024-11-16 14:00:00,2024-11-16,25.04613617696849,55.24946085563235,Asia/Dubai,37,9.22,9.0,31.6,30.0,37,0.0,23.6,1013.3,1,100.0,100.0,100.0
Dubai Motor City,2024-11-16 15:00:00,2024-11-16,25.04613617696849,55.24946085563235,Asia/Dubai,40,8.67,8.38,30.9,30.0,40,0.0,18.6,1013.0,1,100.0,100.0,100.0
Dubai Motor City,2024-11-16 16:00:00,2024-11-16,25.04613617696849,55.24946085563235,Asia/Dubai,36,8.17,7.92,29.9,29.7,36,0.0,20.4,1013.1,1,100.0,100.0,100.0
Dubai Motor City,2024-11-16 17:00:00,2024-11-16,25.04613617696849,55.24946085563235,Asia/Dubai,40,8.85,8.6,29.1,29.0,40,0.0,18.8,1013.0,1,100.0,100.0,100.0
Dubai Motor City,2024-11-16 18:00:00,2024-11-16,25.04613617696849,55.24946085563235,Asia/Dubai,43,12.1,11.9,28.4,28.7,43,0.0,20.1,1013.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-16 19:00:00,2024-11-16,25.04613617696849,55.24946085563235,Asia/Dubai,44,17.0,16.6,28.0,28.2,44,0.0,18.0,1013.8,1,100.0,100.0,100.0
Dubai Motor City,2024-11-16 20:00:00,2024-11-16,25.04613617696849,55.24946085563235,Asia/Dubai,44,21.9,21.7,27.7,28.0,44,0.0,13.5,1014.0,1,100.0,100.0,100.0
Dubai Motor City,2024-11-16 21:00:00,2024-11-16,25.04613617696849,55.24946085563235,Asia/Dubai,41,35.5,31.8,27.5,27.7,41,0.0,15.7,1014.0,1,100.0,100.0,100.0
Dubai Motor City,2024-11-16 22:00:00,2024-11-16,25.04613617696849,55.24946085563235,Asia/Dubai,38,29.1,28.3,27.1,27.9,38,0.0,13.3,1014.1,1,100.0,100.0,100.0
Dubai Motor City,2024-11-16 23:00:00,2024-11-16,25.04613617696849,55.24946085563235,Asia/Dubai,42,29.8,28.1,27.0,27.7,42,0.0,11.2,1014.0,1,100.0,100.0,100.0
Dubai Motor City,2024-11-17 00:00:00,2024-11-17,25.04613617696849,55.24946085563235,Asia/Dubai,44,26.3,25.6,26.2,27.0,44,0.0,10.1,1013.3,1,100.0,100.0,100.0
Dubai Motor City,2024-11-17 01:00:00,2024-11-17,25.04613617696849,55.24946085563235,Asia/Dubai,51,27.9,27.3,25.2,25.3,51,0.0,10.6,1013.6,1,100.0,100.0,100.0
Dubai Motor City,2024-11-17 02:00:00,2024-11-17,25.04613617696849,55.24946085563235,Asia/Dubai,55,28.0,27.4,24.7,24.5,55,0.0,10.8,1013.0,0,100.0,100.0,100.0
Dubai Motor City,2024-11-17 03:00:00,2024-11-17,25.04613617696849,55.24946085563235,Asia/Dubai,58,30.3,29.3,23.8,23.7,58,0.0,10.6,1013.0,1,100.0,100.0,100.0
Dubai Motor City,2024-11-17 04:00:00,2024-11-17,25.04613617696849,55.24946085563235,Asia/Dubai,63,30.4,29.5,23.3,23.3,63,0.0,12.2,1013.0,1,100.0,100.0,100.0
Dubai Motor City,2024-11-17 05:00:00,2024-11-17,25.04613617696849,55.24946085563235,Asia/Dubai,65,31.7,30.2,22.8,22.7,65,0.0,8.5,1013.0,1,100.0,100.0,100.0
Dubai Motor City,2024-11-17 06:00:00,2024-11-17,25.04613617696849,55.24946085563235,Asia/Dubai,66,31.6,30.3,22.5,22.7,66,0.0,7.2,1013.3,2,100.0,100.0,100.0
Dubai Motor City,2024-11-17 07:00:00,2024-11-17,25.04613617696849,55.24946085563235,Asia/Dubai,69,31.9,30.4,22.2,22.1,69,0.0,8.5,1014.0,2,100.0,100.0,100.0
Dubai Motor City,2024-11-17 08:00:00,2024-11-17,25.04613617696849,55.24946085563235,Asia/Dubai,68,28.5,27.8,24.2,23.0,68,0.0,10.3,1014.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-17 09:00:00,2024-11-17,25.04613617696849,55.24946085563235,Asia/Dubai,61,24.7,24.2,30.1,25.0,61,0.0,11.7,1015.3,1,100.0,100.0,100.0
Dubai Motor City,2024-11-17 10:00:00,2024-11-17,25.04613617696849,55.24946085563235,Asia/Dubai,55,24.9,24.5,33.0,27.1,55,0.0,11.7,1015.9,1,100.0,100.0,100.0
Dubai Motor City,2024-11-17 11:00:00,2024-11-17,25.04613617696849,55.24946085563235,Asia/Dubai,50,27.8,27.1,31.7,29.0,50,0.0,10.1,1015.0,2,100.0,100.0,100.0
Dubai Motor City,2024-11-17 12:00:00,2024-11-17,25.04613617696849,55.24946085563235,Asia/Dubai,43,36.3,33.3,32.5,30.7,43,0.0,5.8,1014.3,2,100.0,100.0,100.0
Dubai Motor City,2024-11-17 13:00:00,2024-11-17,25.04613617696849,55.24946085563235,Asia/Dubai,41,43.8,37.9,32.2,30.8,41,0.0,10.1,1013.6,2,100.0,100.0,100.0
Dubai Motor City,2024-11-17 14:00:00,2024-11-17,25.04613617696849,55.24946085563235,Asia/Dubai,35,43.9,38.1,32.1,31.0,35,0.0,18.0,1012.3,2,100.0,100.0,100.0
Dubai Motor City,2024-11-17 15:00:00,2024-11-17,25.04613617696849,55.24946085563235,Asia/Dubai,38,45.8,39.5,31.5,31.0,38,0.0,15.7,1012.0,1,100.0,100.0,100.0
Dubai Motor City,2024-11-17 16:00:00,2024-11-17,25.04613617696849,55.24946085563235,Asia/Dubai,39,43.0,37.5,30.5,30.7,39,0.0,15.7,1012.0,1,100.0,100.0,100.0
Dubai Motor City,2024-11-17 17:00:00,2024-11-17,25.04613617696849,55.24946085563235,Asia/Dubai,36,63.2,52.8,29.8,30.0,36,0.0,17.5,1012.3,1,100.0,100.0,100.0
Dubai Motor City,2024-11-17 18:00:00,2024-11-17,25.04613617696849,55.24946085563235,Asia/Dubai,36,66.2,55.3,29.0,29.5,36,0.0,14.7,1012.3,1,100.0,100.0,100.0
Dubai Motor City,2024-11-17 19:00:00,2024-11-17,25.04613617696849,55.24946085563235,Asia/Dubai,45,64.0,52.8,28.4,28.4,45,0.0,12.8,1013.0,0,100.0,100.0,100.0
Dubai Motor City,2024-11-17 20:00:00,2024-11-17,25.04613617696849,55.24946085563235,Asia/Dubai,45,56.4,47.0,27.8,28.2,45,0.0,10.7,1013.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-17 21:00:00,2024-11-17,25.04613617696849,55.24946085563235,Asia/Dubai,40,50.4,42.8,27.4,27.7,40,0.0,8.5,1013.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-17 22:00:00,2024-11-17,25.04613617696849,55.24946085563235,Asia/Dubai,43,53.9,45.3,27.3,26.9,43,0.0,3.7,1013.7,0,100.0,100.0,100.0
Dubai Motor City,2024-11-17 23:00:00,2024-11-17,25.04613617696849,55.24946085563235,Asia/Dubai,50,55.4,46.2,26.7,26.5,50,0.0,9.3,1013.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-18 00:00:00,2024-11-18,25.04613617696849,55.24946085563235,Asia/Dubai,53,65.4,55.6,25.9,24.7,53,0.0,8.0,1013.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-18 01:00:00,2024-11-18,25.04613617696849,55.24946085563235,Asia/Dubai,54,76.1,71.6,24.6,24.1,54,0.0,7.4,1013.8,0,100.0,100.0,100.0
Dubai Motor City,2024-11-18 02:00:00,2024-11-18,25.04613617696849,55.24946085563235,Asia/Dubai,55,76.2,71.9,24.4,23.7,55,0.0,5.3,1013.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-18 03:00:00,2024-11-18,25.04613617696849,55.24946085563235,Asia/Dubai,55,74.2,68.1,24.3,23.7,55,0.0,6.8,1013.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-18 04:00:00,2024-11-18,25.04613617696849,55.24946085563235,Asia/Dubai,61,71.6,63.5,24.2,22.7,61,0.0,4.5,1013.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-18 05:00:00,2024-11-18,25.04613617696849,55.24946085563235,Asia/Dubai,61,72.2,64.3,23.8,22.7,61,0.0,4.5,1013.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-18 06:00:00,2024-11-18,25.04613617696849,55.24946085563235,Asia/Dubai,61,72.6,65.6,23.4,22.7,61,0.0,7.5,1014.0,0,100.0,100.0,100.0
Dubai Motor City,2024-11-18 07:00:00,2024-11-18,25.04613617696849,55.24946085563235,Asia/Dubai,62,73.9,67.5,23.3,22.5,62,0.0,6.8,1014.3,1,100.0,100.0,100.0
Dubai Motor City,2024-11-18 08:00:00,2024-11-18,25.04613617696849,55.24946085563235,Asia/Dubai,60,74.3,68.3,25.7,23.2,60,0.0,8.0,1015.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-18 09:00:00,2024-11-18,25.04613617696849,55.24946085563235,Asia/Dubai,52,65.0,54.3,32.5,26.0,52,0.0,7.3,1016.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-18 10:00:00,2024-11-18,25.04613617696849,55.24946085563235,Asia/Dubai,42,55.8,46.4,34.5,29.0,42,0.0,10.0,1016.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-18 11:00:00,2024-11-18,25.04613617696849,55.24946085563235,Asia/Dubai,37,48.3,41.2,32.2,30.0,37,0.0,12.5,1015.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-18 12:00:00,2024-11-18,25.04613617696849,55.24946085563235,Asia/Dubai,30,47.3,40.3,32.1,31.0,30,0.0,8.2,1014.3,1,100.0,100.0,100.0
Dubai Motor City,2024-11-18 13:00:00,2024-11-18,25.04613617696849,55.24946085563235,Asia/Dubai,27,44.6,38.4,32.1,32.0,27,0.0,8.5,1013.3,1,100.0,100.0,100.0
Dubai Motor City,2024-11-18 14:00:00,2024-11-18,25.04613617696849,55.24946085563235,Asia/Dubai,23,42.3,37.0,32.1,32.7,23,0.0,7.5,1013.0,0,100.0,100.0,100.0
Dubai Motor City,2024-11-18 15:00:00,2024-11-18,25.04613617696849,55.24946085563235,Asia/Dubai,34,43.9,37.9,31.8,32.0,34,0.0,16.5,1012.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-18 16:00:00,2024-11-18,25.04613617696849,55.24946085563235,Asia/Dubai,37,49.2,41.7,31.2,31.0,37,0.0,19.0,1012.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-18 17:00:00,2024-11-18,25.04613617696849,55.24946085563235,Asia/Dubai,45,51.3,43.4,30.3,30.0,45,0.0,18.0,1013.0,0,100.0,100.0,100.0
Dubai Motor City,2024-11-18 18:00:00,2024-11-18,25.04613617696849,55.24946085563235,Asia/Dubai,44,52.3,44.2,29.3,29.7,44,0.0,14.0,1013.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-18 19:00:00,2024-11-18,25.04613617696849,55.24946085563235,Asia/Dubai,48,52.0,43.9,28.7,28.7,48,0.0,8.5,1014.0,0,100.0,100.0,100.0
Dubai Motor City,2024-11-18 20:00:00,2024-11-18,25.04613617696849,55.24946085563235,Asia/Dubai,51,53.7,45.1,28.3,28.5,51,0.0,8.7,1014.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-18 21:00:00,2024-11-18,25.04613617696849,55.24946085563235,Asia/Dubai,49,56.2,46.7,28.0,28.2,49,0.0,7.7,1015.0,0,100.0,100.0,100.0
Dubai Motor City,2024-11-18 22:00:00,2024-11-18,25.04613617696849,55.24946085563235,Asia/Dubai,52,57.5,47.7,27.7,27.5,52,0.0,5.7,1015.0,0,100.0,100.0,100.0
Dubai Motor City,2024-11-18 23:00:00,2024-11-18,25.04613617696849,55.24946085563235,Asia/Dubai,59,59.3,48.9,27.2,26.7,59,0.0,6.6,1015.0,0,100.0,100.0,100.0
Dubai Motor City,2024-11-19 00:00:00,2024-11-19,25.04613617696849,55.24946085563235,Asia/Dubai,60,60.4,49.6,26.6,25.7,60,0.0,10.0,1015.0,0,100.0,100.0,100.0
Dubai Motor City,2024-11-19 01:00:00,2024-11-19,25.04613617696849,55.24946085563235,Asia/Dubai,64,60.6,49.8,26.1,24.7,64,0.0,6.7,1015.0,0,100.0,100.0,100.0
Dubai Motor City,2024-11-19 02:00:00,2024-11-19,25.04613617696849,55.24946085563235,Asia/Dubai,63,60.7,49.9,25.7,24.0,63,0.0,8.2,1015.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-19 03:00:00,2024-11-19,25.04613617696849,55.24946085563235,Asia/Dubai,59,61.8,50.6,25.3,24.0,59,0.0,7.2,1015.0,0,100.0,100.0,100.0
Dubai Motor City,2024-11-19 04:00:00,2024-11-19,25.04613617696849,55.24946085563235,Asia/Dubai,60,62.5,51.0,24.9,24.0,60,0.0,7.7,1015.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-19 05:00:00,2024-11-19,25.04613617696849,55.24946085563235,Asia/Dubai,67,65.9,55.9,24.4,22.7,67,0.0,9.7,1015.0,0,100.0,100.0,100.0
Dubai Motor City,2024-11-19 06:00:00,2024-11-19,25.04613617696849,55.24946085563235,Asia/Dubai,68,63.7,52.3,24.0,22.7,68,0.0,6.8,1015.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-19 07:00:00,2024-11-19,25.04613617696849,55.24946085563235,Asia/Dubai,70,65.1,54.0,23.6,22.5,70,0.0,5.5,1016.0,0,100.0,100.0,100.0
Dubai Motor City,2024-11-19 08:00:00,2024-11-19,25.04613617696849,55.24946085563235,Asia/Dubai,66,62.7,53.0,25.3,23.7,66,0.0,10.5,1017.0,0,100.0,100.0,100.0
Dubai Motor City,2024-11-19 09:00:00,2024-11-19,25.04613617696849,55.24946085563235,Asia/Dubai,52,39.5,35.0,30.2,26.3,52,0.0,8.0,1017.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-19 10:00:00,2024-11-19,25.04613617696849,55.24946085563235,Asia/Dubai,48,27.0,26.3,32.2,27.7,48,0.0,7.0,1018.0,1,100.0,100.0,100.0
Dubai Motor City,2024-11-19 11:00:00,2024-11-19,25.04613617696849,55.24946085563235,Asia/Dubai,44,29.4,28.6,30.9,29.0,44,0.0,8.2,1017.0,1,100.0,100.0,100.0
Dubai Motor City,2024-11-19 12:00:00,2024-11-19,25.04613617696849,55.24946085563235,Asia/Dubai,37,30.7,29.5,31.3,31.0,37,0.0,10.0,1016.3,1,100.0,100.0,100.0
Dubai Motor City,2024-11-19 13:00:00,2024-11-19,25.04613617696849,55.24946085563235,Asia/Dubai,31,31.1,29.8,31.7,32.0,31,0.0,10.0,1015.3,1,100.0,100.0,100.0
Dubai Motor City,2024-11-19 14:00:00,2024-11-19,25.04613617696849,55.24946085563235,Asia/Dubai,31,30.4,29.3,31.9,32.0,31,0.0,8.5,1014.3,1,100.0,100.0,100.0
Dubai Motor City,2024-11-19 15:00:00,2024-11-19,25.04613617696849,55.24946085563235,Asia/Dubai,42,34.3,31.7,31.9,31.0,42,0.0,19.2,1014.0,1,100.0,100.0,100.0
Dubai Motor City,2024-11-19 16:00:00,2024-11-19,25.04613617696849,55.24946085563235,Asia/Dubai,45,44.1,37.9,30.8,30.0,45,0.0,19.7,1013.3,1,100.0,100.0,100.0
Dubai Motor City,2024-11-19 17:00:00,2024-11-19,25.04613617696849,55.24946085563235,Asia/Dubai,46,49.0,41.7,29.8,29.7,46,0.0,16.5,1014.0,0,100.0,100.0,100.0
Dubai Motor City,2024-11-19 18:00:00,2024-11-19,25.04613617696849,55.24946085563235,Asia/Dubai,52,49.3,42.0,28.9,28.7,52,0.0,15.0,1014.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-19 19:00:00,2024-11-19,25.04613617696849,55.24946085563235,Asia/Dubai,50,49.4,41.9,28.3,28.7,50,0.0,8.5,1015.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-19 20:00:00,2024-11-19,25.04613617696849,55.24946085563235,Asia/Dubai,54,49.6,42.1,28.0,28.2,54,0.0,10.0,1015.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-19 21:00:00,2024-11-19,25.04613617696849,55.24946085563235,Asia/Dubai,60,50.0,42.5,27.7,27.2,60,0.0,8.2,1016.0,0,100.0,100.0,100.0
Dubai Motor City,2024-11-19 22:00:00,2024-11-19,25.04613617696849,55.24946085563235,Asia/Dubai,64,51.5,43.3,27.1,26.2,64,0.0,6.7,1016.0,0,100.0,100.0,100.0
Dubai Motor City,2024-11-19 23:00:00,2024-11-19,25.04613617696849,55.24946085563235,Asia/Dubai,68,55.9,46.4,26.4,26.2,68,0.0,7.7,1016.0,0,100.0,100.0,100.0
Dubai Motor City,2024-11-20 00:00:00,2024-11-20,25.04613617696849,55.24946085563235,Asia/Dubai,68,57.5,47.6,25.9,25.7,68,0.0,5.5,1015.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-20 01:00:00,2024-11-20,25.04613617696849,55.24946085563235,Asia/Dubai,70,62.6,51.4,25.9,25.7,70,0.0,6.6,1015.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-20 02:00:00,2024-11-20,25.04613617696849,55.24946085563235,Asia/Dubai,73,64.0,52.6,25.7,24.7,73,0.0,6.7,1015.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-20 03:00:00,2024-11-20,25.04613617696849,55.24946085563235,Asia/Dubai,73,65.9,54.3,25.2,24.7,73,0.0,6.2,1015.0,0,100.0,100.0,100.0
Dubai Motor City,2024-11-20 04:00:00,2024-11-20,25.04613617696849,55.24946085563235,Asia/Dubai,73,69.4,59.6,24.8,23.7,73,0.0,6.2,1015.0,0,100.0,100.0,100.0
Dubai Motor City,2024-11-20 05:00:00,2024-11-20,25.04613617696849,55.24946085563235,Asia/Dubai,78,73.3,66.1,24.3,23.5,78,0.0,6.7,1015.0,0,100.0,100.0,100.0
Dubai Motor City,2024-11-20 06:00:00,2024-11-20,25.04613617696849,55.24946085563235,Asia/Dubai,81,75.3,69.5,23.8,22.7,81,0.0,5.8,1016.0,0,100.0,100.0,100.0
Dubai Motor City,2024-11-20 07:00:00,2024-11-20,25.04613617696849,55.24946085563235,Asia/Dubai,76,74.5,68.2,23.6,23.2,76,0.0,6.8,1016.3,1,100.0,100.0,100.0
Dubai Motor City,2024-11-20 08:00:00,2024-11-20,25.04613617696849,55.24946085563235,Asia/Dubai,75,72.9,65.7,25.3,23.5,75,0.0,6.3,1017.0,0,100.0,100.0,100.0
Dubai Motor City,2024-11-20 09:00:00,2024-11-20,25.04613617696849,55.24946085563235,Asia/Dubai,66,64.7,53.7,31.2,25.7,66,0.0,7.7,1017.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-20 10:00:00,2024-11-20,25.04613617696849,55.24946085563235,Asia/Dubai,57,51.9,43.9,34.4,28.0,57,0.0,5.5,1017.3,1,100.0,100.0,100.0
Dubai Motor City,2024-11-20 11:00:00,2024-11-20,25.04613617696849,55.24946085563235,Asia/Dubai,43,48.0,40.9,32.6,30.0,43,0.0,4.5,1016.3,1,100.0,100.0,100.0
Dubai Motor City,2024-11-20 12:00:00,2024-11-20,25.04613617696849,55.24946085563235,Asia/Dubai,24,39.0,34.7,32.2,31.3,24,0.0,9.0,1016.0,1,100.0,100.0,100.0
Dubai Motor City,2024-11-20 13:00:00,2024-11-20,25.04613617696849,55.24946085563235,Asia/Dubai,40,34.6,32.0,32.5,30.5,40,0.0,11.5,1014.3,1,100.0,100.0,100.0
Dubai Motor City,2024-11-20 14:00:00,2024-11-20,25.04613617696849,55.24946085563235,Asia/Dubai,37,45.3,39.1,32.4,31.0,37,0.0,18.5,1014.0,1,100.0,100.0,100.0
Dubai Motor City,2024-11-20 15:00:00,2024-11-20,25.04613617696849,55.24946085563235,Asia/Dubai,39,54.3,45.5,31.6,30.0,39,0.0,19.7,1013.3,1,100.0,100.0,100.0
Dubai Motor City,2024-11-20 16:00:00,2024-11-20,25.04613617696849,55.24946085563235,Asia/Dubai,38,53.8,45.1,30.5,30.7,38,0.0,17.0,1013.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-20 17:00:00,2024-11-20,25.04613617696849,55.24946085563235,Asia/Dubai,43,53.1,44.6,29.7,29.7,43,0.0,16.5,1013.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-20 18:00:00,2024-11-20,25.04613617696849,55.24946085563235,Asia/Dubai,52,53.6,44.9,28.9,28.7,52,0.0,13.5,1014.0,0,100.0,100.0,100.0
Dubai Motor City,2024-11-20 19:00:00,2024-11-20,25.04613617696849,55.24946085563235,Asia/Dubai,54,52.0,43.9,28.2,27.7,54,0.0,9.2,1014.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-20 20:00:00,2024-11-20,25.04613617696849,55.24946085563235,Asia/Dubai,50,53.4,44.8,27.7,27.5,50,0.0,9.7,1015.0,0,100.0,100.0,100.0
Dubai Motor City,2024-11-20 21:00:00,2024-11-20,25.04613617696849,55.24946085563235,Asia/Dubai,47,51.9,43.7,27.5,27.0,47,0.0,8.7,1015.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-20 22:00:00,2024-11-20,25.04613617696849,55.24946085563235,Asia/Dubai,50,51.3,43.4,27.2,26.7,50,0.0,6.2,1015.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-20 23:00:00,2024-11-20,25.04613617696849,55.24946085563235,Asia/Dubai,52,52.9,44.4,26.7,26.5,52,0.0,6.0,1015.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-21 00:00:00,2024-11-21,25.04613617696849,55.24946085563235,Asia/Dubai,57,57.5,47.4,25.8,25.0,57,0.0,9.0,1015.0,0,100.0,100.0,100.0
Dubai Motor City,2024-11-21 01:00:00,2024-11-21,25.04613617696849,55.24946085563235,Asia/Dubai,61,57.4,47.4,25.1,24.7,61,0.0,8.2,1015.0,0,100.0,100.0,100.0
Dubai Motor City,2024-11-21 02:00:00,2024-11-21,25.04613617696849,55.24946085563235,Asia/Dubai,61,61.9,50.6,24.5,23.7,61,0.0,6.3,1014.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-21 03:00:00,2024-11-21,25.04613617696849,55.24946085563235,Asia/Dubai,65,63.3,51.6,24.4,22.7,65,0.0,6.3,1014.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-21 04:00:00,2024-11-21,25.04613617696849,55.24946085563235,Asia/Dubai,65,65.8,54.1,23.8,22.7,65,0.0,6.0,1014.3,1,100.0,100.0,100.0
Dubai Motor City,2024-11-21 05:00:00,2024-11-21,25.04613617696849,55.24946085563235,Asia/Dubai,67,67.5,56.5,23.6,22.5,67,0.0,5.5,1014.3,1,100.0,100.0,100.0
Dubai Motor City,2024-11-21 06:00:00,2024-11-21,25.04613617696849,55.24946085563235,Asia/Dubai,67,71.5,63.0,23.3,22.5,67,0.0,7.0,1015.0,1,100.0,100.0,100.0
Dubai Motor City,2024-11-21 07:00:00,2024-11-21,25.04613617696849,55.24946085563235,Asia/Dubai,67,74.4,67.6,22.8,22.5,67,0.0,7.0,1016.0,1,100.0,100.0,100.0
Dubai Motor City,2024-11-21 08:00:00,2024-11-21,25.04613617696849,55.24946085563235,Asia/Dubai,67,72.6,64.9,25.6,23.2,67,0.0,6.3,1016.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-21 09:00:00,2024-11-21,25.04613617696849,55.24946085563235,Asia/Dubai,57,65.4,54.6,31.8,26.0,57,0.0,6.7,1017.0,1,100.0,100.0,100.0
Dubai Motor City,2024-11-21 10:00:00,2024-11-21,25.04613617696849,55.24946085563235,Asia/Dubai,52,48.8,41.5,34.4,28.7,52,0.0,5.5,1017.0,1,100.0,100.0,100.0
Dubai Motor City,2024-11-21 11:00:00,2024-11-21,25.04613617696849,55.24946085563235,Asia/Dubai,49,44.0,37.9,32.5,29.0,49,0.0,8.2,1016.3,1,100.0,100.0,100.0
Dubai Motor City,2024-11-21 12:00:00,2024-11-21,25.04613617696849,55.24946085563235,Asia/Dubai,44,40.5,35.6,32.7,30.7,44,0.0,9.5,1015.3,1,100.0,100.0,100.0
Dubai Motor City,2024-11-21 13:00:00,2024-11-21,25.04613617696849,55.24946085563235,Asia/Dubai,49,43.0,37.2,32.3,30.0,49,0.0,10.7,1014.3,1,100.0,100.0,100.0
Dubai Motor City,2024-11-21 14:00:00,2024-11-21,25.04613617696849,55.24946085563235,Asia/Dubai,47,53.4,44.8,32.0,30.0,47,0.0,17.0,1013.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-21 15:00:00,2024-11-21,25.04613617696849,55.24946085563235,Asia/Dubai,50,58.5,48.4,31.3,30.0,50,0.0,19.2,1013.3,0,100.0,100.0,100.0
Dubai Motor City,2024-11-21 16:00:00,2024-11-21,25.04613617696849,55.24946085563235,Asia/Dubai,57,60.4,49.8,30.3,29.0,57,0.0,20.2,1013.0,0,100.0,100.0,100.0
Dubai Motor City,2024-11-21 17:00:00,2024-11-21,25.04613617696849,55.24946085563235,Asia/Dubai,58,63.4,52.1,29.6,29.0,58,0.0,20.2,1013.0,0,100.0,100.0,100.0
