location_name,date,humidity,pm10,pm25,temperature,temp_meteostat,temp_min_meteostat,temp_max_meteostat,humidity_meteostat,precipitation_meteostat,wind_speed_meteostat,pressure_meteostat,cloud_cover_meteostat,year,month,month_name,day_of_week,is_weekend,season
Serena,2024-11-18,40.9,62.5,56.3,27.0,27.8,24.0,33.0,47,0.0,9.2,1013.8,0,2024,11,November,Monday,False,Autumn
Serena,2024-11-19,44.6,51.0,44.3,27.1,27.5,23.0,32.0,53,0.0,10.5,1015.3,0,2024,11,November,Tuesday,False,Autumn
Serena,2024-11-20,46.2,58.7,51.8,27.0,27.7,24.0,31.0,56,0.0,9.7,1015.0,0,2024,11,November,Wednesday,False,Autumn
Serena,2024-11-21,48.9,65.8,58.1,26.7,27.2,24.0,31.0,58,0.0,11.1,1014.4,0,2024,11,November,Thursday,False,Autumn
Serena,2024-11-22,55.0,85.8,78.9,27.3,27.4,23.7,32.1,67,0.0,10.4,1014.0,0,2024,11,November,Friday,False,Autumn
Serena,2024-11-23,54.3,77.9,71.2,27.5,27.7,22.9,31.2,69,0.0,10.2,1013.9,2,2024,11,November,Saturday,True,Autumn
Serena,2024-11-24,52.5,41.4,35.9,27.0,27.0,23.0,31.4,64,0.0,11.1,1013.4,1,2024,11,November,Sunday,True,Autumn
Serena,2024-11-25,51.2,49.2,42.1,27.0,27.6,23.6,32.9,62,0.0,10.5,1013.9,0,2024,11,November,Monday,False,Autumn
Serena,2024-11-26,49.4,37.5,33.1,27.6,27.9,24.7,32.6,59,0.0,10.8,1015.1,1,2024,11,November,Tuesday,False,Autumn
Serena,2024-11-27,48.2,48.7,41.8,27.4,28.2,23.7,33.4,58,0.0,10.4,1013.9,0,2024,11,November,Wednesday,False,Autumn
Serena,2024-11-28,51.9,49.1,43.4,27.3,27.5,23.6,31.2,66,0.0,18.0,1014.3,2,2024,11,November,Thursday,False,Autumn
Serena,2024-11-29,47.4,15.7,15.2,27.0,25.9,24.9,28.4,56,0.0,21.7,1016.2,2,2024,11,November,Friday,False,Autumn
Serena,2024-11-30,43.8,20.7,20.0,26.2,25.0,21.0,27.7,51,0.0,21.0,1015.8,2,2024,11,November,Saturday,True,Autumn
Serena,2024-12-01,40.1,17.1,15.9,25.7,24.8,24.0,26.0,47,0.0,21.0,1013.7,2,2024,12,December,Sunday,True,Winter
Serena,2024-12-02,42.4,34.0,31.1,25.6,23.7,19.0,26.5,50,0.0,12.0,1013.5,2,2024,12,December,Monday,False,Winter
Serena,2024-12-03,38.6,31.2,27.2,24.5,23.5,18.9,27.0,42,0.0,11.3,1015.8,1,2024,12,December,Tuesday,False,Winter
Serena,2024-12-04,38.6,21.3,20.6,23.9,23.9,19.8,27.6,41,0.0,10.7,1017.2,0,2024,12,December,Wednesday,False,Winter
Serena,2024-12-05,43.1,36.4,32.3,23.6,23.8,19.5,27.0,46,0.0,9.6,1017.4,0,2024,12,December,Thursday,False,Winter
Serena,2024-12-06,51.4,89.5,82.0,24.4,24.7,20.0,28.4,60,0.0,8.8,1017.7,0,2024,12,December,Friday,False,Winter
Serena,2024-12-07,52.5,81.1,74.5,25.5,25.7,22.3,30.0,61,0.0,10.3,1017.4,1,2024,12,December,Saturday,True,Winter
Serena,2024-12-08,42.5,35.9,31.6,24.2,25.2,20.3,30.3,44,0.0,12.7,1019.1,0,2024,12,December,Sunday,True,Winter
Serena,2024-12-09,40.5,17.7,17.0,23.7,24.4,18.7,29.7,44,0.0,11.5,1018.3,0,2024,12,December,Monday,False,Winter
Serena,2024-12-10,48.1,27.5,25.9,24.0,24.2,20.0,27.3,55,0.0,10.2,1016.8,2,2024,12,December,Tuesday,False,Winter
Serena,2024-12-11,45.2,26.4,23.4,24.1,24.6,20.7,29.5,52,0.0,14.7,1017.9,2,2024,12,December,Wednesday,False,Winter
Serena,2024-12-12,41.8,18.2,17.6,23.9,24.1,20.4,29.2,47,0.0,11.2,1017.9,1,2024,12,December,Thursday,False,Winter
Serena,2024-12-13,43.9,26.7,24.5,23.7,24.0,19.7,28.3,49,0.0,10.2,1016.8,1,2024,12,December,Friday,False,Winter
Serena,2024-12-14,46.3,53.1,44.4,23.7,23.8,19.6,27.5,51,0.0,11.7,1016.6,1,2024,12,December,Saturday,True,Winter
Serena,2024-12-15,47.1,45.8,40.2,22.6,22.2,18.3,26.0,54,0.2,13.7,1019.5,2,2024,12,December,Sunday,True,Winter
Serena,2024-12-16,47.4,24.9,23.5,22.8,22.2,18.0,25.0,51,0.0,11.9,1020.9,2,2024,12,December,Monday,False,Winter
Serena,2024-12-17,43.3,42.4,36.0,22.2,22.0,18.4,25.6,41,0.0,9.6,1019.3,1,2024,12,December,Tuesday,False,Winter
Serena,2024-12-18,45.7,39.5,34.6,21.4,21.0,19.0,25.0,51,0.0,13.8,1016.6,4,2024,12,December,Wednesday,False,Winter
Serena,2024-12-19,47.2,45.6,39.1,21.7,21.3,17.0,25.1,54,0.0,10.5,1016.0,3,2024,12,December,Thursday,False,Winter
Serena,2024-12-20,45.2,50.5,42.7,22.2,21.7,16.7,26.6,52,0.0,9.1,1016.7,1,2024,12,December,Friday,False,Winter
Serena,2024-12-21,45.7,48.7,43.2,21.8,20.9,15.9,25.3,54,0.0,11.1,1015.1,1,2024,12,December,Saturday,True,Winter
Serena,2024-12-22,49.1,44.3,38.2,21.9,20.3,15.6,25.0,60,0.0,15.9,1014.8,2,2024,12,December,Sunday,True,Winter
Serena,2024-12-23,49.3,49.1,42.0,21.6,20.8,15.9,25.6,60,0.0,10.4,1016.1,2,2024,12,December,Monday,False,Winter
Serena,2024-12-24,49.0,61.5,53.9,22.8,22.9,18.0,27.4,57,0.0,10.2,1016.9,1,2024,12,December,Tuesday,False,Winter
Serena,2024-12-25,50.0,74.3,66.8,23.0,22.2,18.6,26.4,59,0.0,10.7,1018.2,1,2024,12,December,Wednesday,False,Winter
Serena,2024-12-26,51.1,74.1,65.3,22.4,22.5,18.0,27.0,60,0.0,9.7,1020.4,1,2024,12,December,Thursday,False,Winter
Serena,2024-12-27,44.2,50.4,44.7,23.1,23.0,19.0,28.5,50,0.0,10.3,1021.2,0,2024,12,December,Friday,False,Winter
Serena,2024-12-28,43.4,43.7,37.6,22.9,22.9,17.9,28.0,50,0.0,10.4,1020.5,1,2024,12,December,Saturday,True,Winter
Serena,2024-12-29,49.5,58.5,50.6,22.9,22.6,17.5,26.9,60,0.0,9.8,1019.5,2,2024,12,December,Sunday,True,Winter
Serena,2024-12-30,55.2,73.3,66.2,23.7,23.3,19.9,27.5,71,0.0,9.1,1017.9,2,2024,12,December,Monday,False,Winter
Serena,2024-12-31,40.3,56.1,49.3,26.1,24.4,21.0,28.7,63,0.0,9.4,1016.9,3,2024,12,December,Tuesday,False,Winter
Serena,2025-01-01,47.4,46.4,40.7,23.1,22.7,20.0,27.2,60,0.0,17.1,1016.1,4,2025,1,January,Wednesday,False,Winter
Serena,2025-01-02,37.4,15.1,14.7,22.6,21.8,20.4,23.7,42,0.0,28.8,1018.5,2,2025,1,January,Thursday,False,Winter
Serena,2025-01-03,50.4,35.3,31.6,18.5,19.4,16.7,23.4,42,0.0,13.2,1020.4,2,2025,1,January,Friday,False,Winter
Serena,2025-01-04,42.4,28.4,26.7,19.3,19.3,13.0,23.1,36,0.0,12.0,1021.4,1,2025,1,January,Saturday,True,Winter
Serena,2025-01-05,46.9,45.7,39.5,19.7,19.2,14.5,23.3,47,0.0,10.9,1020.8,2,2025,1,January,Sunday,True,Winter
Serena,2025-01-06,43.3,55.2,52.3,21.2,20.4,14.8,26.5,49,0.0,13.1,1019.5,0,2025,1,January,Monday,False,Winter
Serena,2025-01-07,44.4,45.6,38.9,21.7,21.1,16.0,27.5,49,0.0,10.9,1019.4,3,2025,1,January,Tuesday,False,Winter
Serena,2025-01-08,49.8,44.0,38.9,20.6,20.6,15.5,25.6,54,0.0,10.7,1017.4,3,2025,1,January,Wednesday,False,Winter
Serena,2025-01-09,55.4,75.5,68.1,20.7,20.3,16.5,24.5,68,0.0,11.8,1015.6,2,2025,1,January,Thursday,False,Winter
Serena,2025-01-10,51.5,55.6,47.9,21.5,20.6,15.6,25.2,62,0.0,11.1,1017.7,1,2025,1,January,Friday,False,Winter
Serena,2025-01-11,44.4,33.9,29.9,20.1,21.9,16.0,28.2,45,0.0,10.0,1018.7,0,2025,1,January,Saturday,True,Winter
Serena,2025-01-12,52.8,35.3,32.3,14.4,21.7,15.5,27.0,43,0.0,9.8,1018.3,0,2025,1,January,Sunday,True,Winter
Serena,2025-01-13,56.3,54.5,45.3,20.7,21.4,17.9,24.0,62,0.4,15.7,1018.6,3,2025,1,January,Monday,False,Winter
Serena,2025-01-14,61.4,59.0,48.5,18.6,20.5,16.6,24.2,59,0.0,13.5,1019.1,2,2025,1,January,Tuesday,False,Winter
Serena,2025-02-11,50.7,,39.6,20.0,21.0,16.0,25.3,54,0.0,10.2,1017.6,2,2025,2,February,Tuesday,False,Winter
Serena,2025-02-12,41.1,,36.8,25.2,24.6,19.3,32.0,48,0.0,11.8,1016.3,3,2025,2,February,Wednesday,False,Winter
Serena,2025-02-13,33.4,,15.7,26.8,26.8,22.0,33.2,36,0.0,14.2,1015.8,5,2025,2,February,Thursday,False,Winter
Serena,2025-02-14,43.0,,20.6,26.1,25.4,23.0,30.9,52,0.0,14.8,1016.4,6,2025,2,February,Friday,False,Winter
Serena,2025-02-15,51.6,,42.4,24.7,23.2,20.4,26.7,71,0.0,13.0,1015.1,4,2025,2,February,Saturday,True,Winter
Serena,2025-02-16,47.1,,41.5,25.9,24.2,21.9,27.2,60,0.0,12.4,1014.2,5,2025,2,February,Sunday,True,Winter
Serena,2025-02-17,42.6,,18.4,26.0,26.4,22.5,32.5,52,0.0,15.8,1013.7,5,2025,2,February,Monday,False,Winter
Serena,2025-02-18,48.6,,25.5,23.4,23.8,22.0,27.3,60,0.0,10.8,1015.0,4,2025,2,February,Tuesday,False,Winter
Serena,2025-02-19,46.8,,33.2,24.6,23.3,21.0,26.2,58,0.3,11.3,1014.7,3,2025,2,February,Wednesday,False,Winter
Serena,2025-02-20,40.1,,42.3,25.2,23.4,19.6,28.0,54,0.6,11.2,1011.7,4,2025,2,February,Thursday,False,Winter
Serena,2025-02-21,40.3,,38.4,27.0,25.9,23.0,31.1,48,0.3,12.9,1013.2,2,2025,2,February,Friday,False,Winter
Serena,2025-02-22,43.7,,34.2,25.5,24.6,21.0,29.2,59,0.0,9.8,1015.1,1,2025,2,February,Saturday,True,Winter
Serena,2025-02-23,38.9,,30.6,27.7,27.3,20.8,35.4,47,0.0,13.1,1012.2,2,2025,2,February,Sunday,True,Winter
Serena,2025-02-24,49.4,,35.8,25.4,25.0,24.0,28.1,65,0.0,12.8,1012.1,4,2025,2,February,Monday,False,Winter
Serena,2025-02-25,49.7,,18.1,22.5,21.8,19.8,24.6,60,0.0,22.6,1016.3,6,2025,2,February,Tuesday,False,Winter
Serena,2025-02-26,44.2,,12.2,22.2,20.4,16.8,23.1,55,0.0,13.6,1019.0,5,2025,2,February,Wednesday,False,Winter
Serena,2025-02-27,43.7,,17.7,22.6,20.7,20.0,22.2,55,0.0,20.6,1018.1,7,2025,2,February,Thursday,False,Winter
Serena,2025-02-28,42.5,,15.7,22.7,21.0,19.0,23.0,51,0.0,19.9,1016.4,3,2025,2,February,Friday,False,Winter
Serena,2025-03-01,44.4,,22.3,22.7,20.3,16.0,24.0,56,0.0,12.8,1015.1,2,2025,3,March,Saturday,True,Spring
Serena,2025-03-02,42.6,,25.5,23.3,21.2,17.6,24.5,55,0.0,16.0,1014.8,2,2025,3,March,Sunday,True,Spring
Serena,2025-03-03,36.4,,27.8,23.2,21.4,18.0,24.7,41,0.0,14.6,1017.4,1,2025,3,March,Monday,False,Spring
Serena,2025-03-04,33.4,,27.4,24.0,24.0,17.1,30.5,38,0.0,18.9,1016.8,2,2025,3,March,Tuesday,False,Spring
Serena,2025-03-05,36.7,,24.4,25.3,25.3,21.7,31.6,42,0.0,18.8,1016.7,4,2025,3,March,Wednesday,False,Spring
Serena,2025-03-06,34.5,,17.5,26.8,26.4,21.6,32.1,37,0.0,12.6,1015.9,2,2025,3,March,Thursday,False,Spring
Serena,2025-03-07,24.6,,14.4,29.1,29.5,23.9,34.6,24,0.0,12.0,1013.1,2,2025,3,March,Friday,False,Spring
Serena,2025-03-08,21.0,,9.79,29.2,29.3,24.5,37.4,20,0.0,13.3,1009.5,2,2025,3,March,Saturday,True,Spring
Serena,2025-03-09,29.4,,16.7,27.8,27.7,25.0,32.3,32,0.0,15.8,1010.3,4,2025,3,March,Sunday,True,Spring
Serena,2025-03-10,40.3,,20.8,26.1,27.3,24.7,31.0,48,0.8,13.2,1012.5,5,2025,3,March,Monday,False,Spring
Serena,2025-03-11,32.1,,22.9,27.9,29.4,25.6,36.2,38,0.0,10.5,1012.8,5,2025,3,March,Tuesday,False,Spring
Serena,2025-03-12,37.2,,39.9,27.8,27.7,25.0,31.6,41,0.0,11.3,1013.4,5,2025,3,March,Wednesday,False,Spring
Serena,2025-03-13,45.4,,92.4,26.6,24.4,22.0,28.0,60,0.0,14.5,1013.6,4,2025,3,March,Thursday,False,Spring
Serena,2025-03-14,51.2,,73.3,25.4,23.7,18.3,28.0,68,0.0,11.1,1013.7,0,2025,3,March,Friday,False,Spring
Serena,2025-03-15,48.6,,73.6,26.1,25.3,19.0,31.3,60,0.0,12.6,1014.1,1,2025,3,March,Saturday,True,Spring
Serena,2025-03-16,38.3,,42.9,27.5,26.6,20.8,34.4,51,0.0,13.1,1015.1,2,2025,3,March,Sunday,True,Spring
Serena,2025-03-17,52.0,,68.3,24.7,25.1,23.8,29.8,61,0.0,11.1,1014.5,3,2025,3,March,Monday,False,Spring
Serena,2025-03-18,48.7,,77.6,25.2,23.4,17.0,29.3,66,0.0,13.3,1013.5,1,2025,3,March,Tuesday,False,Spring
Serena,2025-03-19,42.5,,61.3,25.9,24.4,18.8,30.0,51,0.0,11.5,1013.4,1,2025,3,March,Wednesday,False,Spring
Serena,2025-03-20,39.8,,66.1,27.4,27.5,20.0,33.0,43,0.0,9.2,1013.8,1,2025,3,March,Thursday,False,Spring
Serena,2025-03-21,29.2,,42.6,29.1,29.1,22.8,38.5,32,0.0,13.3,1014.5,1,2025,3,March,Friday,False,Spring
Serena,2025-03-22,22.4,,20.8,29.6,30.3,26.5,36.2,20,0.0,16.0,1013.5,1,2025,3,March,Saturday,True,Spring
Serena,2025-03-23,30.0,,23.9,28.9,28.7,25.9,35.6,32,0.0,13.8,1013.0,4,2025,3,March,Sunday,True,Spring
Serena,2025-03-24,46.0,,23.9,26.9,24.3,22.0,27.4,61,0.0,19.6,1015.2,3,2025,3,March,Monday,False,Spring
Serena,2025-03-25,41.2,,21.4,24.8,22.1,20.8,25.0,54,0.0,25.4,1014.4,2,2025,3,March,Tuesday,False,Spring
Serena,2025-03-26,43.8,,35.7,24.7,22.3,17.0,26.6,58,0.0,15.6,1012.5,1,2025,3,March,Wednesday,False,Spring
Serena,2025-03-27,46.3,,61.2,25.5,24.3,19.0,29.5,60,0.0,12.9,1013.2,1,2025,3,March,Thursday,False,Spring
Serena,2025-03-28,43.5,,60.4,26.7,27.1,20.6,30.2,55,0.0,11.7,1013.1,2,2025,3,March,Friday,False,Spring
Serena,2025-03-29,37.7,,34.0,27.7,27.2,22.0,33.0,39,0.0,13.4,1012.4,1,2025,3,March,Saturday,True,Spring
Serena,2025-03-30,30.8,,29.0,29.7,28.4,22.6,34.0,37,0.0,11.3,1012.3,1,2025,3,March,Sunday,True,Spring
Serena,2025-03-31,25.8,,21.7,30.7,29.4,24.6,36.1,27,0.0,11.0,1012.4,1,2025,3,March,Monday,False,Spring
Serena,2025-04-01,29.2,,30.5,30.3,28.5,24.4,35.7,32,0.0,12.3,1011.3,1,2025,4,April,Tuesday,False,Spring
Serena,2025-04-02,30.9,,53.2,30.1,28.2,22.9,33.0,37,0.0,10.2,1010.1,0,2025,4,April,Wednesday,False,Spring
Serena,2025-04-03,32.5,,65.1,31.0,29.7,23.7,38.9,42,0.0,11.3,1009.9,1,2025,4,April,Thursday,False,Spring
Serena,2025-04-04,21.9,,31.7,33.1,32.6,25.8,39.7,23,0.0,11.6,1010.6,1,2025,4,April,Friday,False,Spring
Serena,2025-04-05,18.3,,17.3,33.1,32.7,27.6,40.5,17,0.0,13.0,1011.1,1,2025,4,April,Saturday,True,Spring
Serena,2025-04-06,21.1,,18.2,33.0,32.5,27.0,40.8,21,0.0,11.8,1010.8,1,2025,4,April,Sunday,True,Spring
Serena,2025-04-07,23.2,,26.2,33.2,32.2,27.0,39.6,26,0.0,12.3,1010.9,3,2025,4,April,Monday,False,Spring
Serena,2025-04-08,28.1,,28.1,32.6,30.9,25.0,37.2,32,0.0,12.4,1010.1,2,2025,4,April,Tuesday,False,Spring
Serena,2025-04-09,39.3,,18.5,31.3,28.5,24.0,32.0,53,0.0,13.5,1009.0,0,2025,4,April,Wednesday,False,Spring
Serena,2025-04-10,39.8,,34.4,30.7,28.3,23.5,34.1,56,0.0,12.2,1006.3,0,2025,4,April,Thursday,False,Spring
Serena,2025-04-11,35.7,,49.1,31.7,30.1,23.7,38.1,50,0.0,12.0,1003.5,0,2025,4,April,Friday,False,Spring
Serena,2025-04-12,24.7,,37.5,33.6,33.7,27.5,40.4,27,0.0,10.8,1003.7,0,2025,4,April,Saturday,True,Spring
Serena,2025-04-13,20.0,,25.8,35.0,35.5,31.0,40.2,20,0.0,13.6,1006.7,0,2025,4,April,Sunday,True,Spring
Serena,2025-04-14,23.9,,29.9,35.1,34.8,29.1,42.2,26,0.0,12.4,1008.1,1,2025,4,April,Monday,False,Spring
Serena,2025-04-15,28.9,,39.3,33.5,33.3,31.0,41.7,29,0.0,14.4,1008.1,3,2025,4,April,Tuesday,False,Spring
Serena,2025-04-16,37.9,,41.4,32.4,30.2,26.1,35.7,54,0.0,14.8,1009.1,0,2025,4,April,Wednesday,False,Spring
Serena,2025-04-17,36.9,,10.7,30.6,27.8,23.9,32.0,52,0.0,17.7,1009.3,0,2025,4,April,Thursday,False,Spring
Serena,2025-04-18,37.9,,17.3,30.2,26.7,25.8,29.7,54,0.0,20.1,1009.3,0,2025,4,April,Friday,False,Spring
Serena,2025-04-19,37.4,,30.5,29.9,26.5,22.9,30.0,56,0.0,15.8,1009.5,1,2025,4,April,Saturday,True,Spring
Serena,2025-04-20,37.9,,35.2,30.1,26.8,22.5,30.7,55,0.0,13.1,1009.9,1,2025,4,April,Sunday,True,Spring
Serena,2025-04-21,37.2,,37.0,31.5,28.3,23.0,35.7,55,0.0,11.3,1011.5,0,2025,4,April,Monday,False,Spring
Serena,2025-04-22,32.0,,50.2,32.5,31.1,24.5,36.3,40,0.0,10.1,1012.6,0,2025,4,April,Tuesday,False,Spring
Serena,2025-04-23,22.7,,38.5,34.4,34.1,27.0,39.3,24,0.0,9.9,1010.2,0,2025,4,April,Wednesday,False,Spring
Serena,2025-04-24,32.8,,52.9,32.7,30.2,26.7,35.0,44,0.0,11.0,1006.8,0,2025,4,April,Thursday,False,Spring
Serena,2025-04-25,38.1,,80.0,32.5,30.5,24.7,37.8,52,0.0,12.1,1006.6,0,2025,4,April,Friday,False,Spring
Serena,2025-04-26,29.1,,69.0,34.3,34.0,27.0,43.0,33,0.0,10.4,1006.3,3,2025,4,April,Saturday,True,Spring
Serena,2025-04-27,22.5,,32.0,35.8,36.5,30.0,43.7,20,0.0,11.4,1006.7,4,2025,4,April,Sunday,True,Spring
Serena,2025-04-28,17.8,,25.7,36.4,37.0,32.0,43.4,15,0.0,12.1,1005.6,3,2025,4,April,Monday,False,Spring
Serena,2025-04-29,19.8,,23.5,35.8,36.6,31.0,44.0,18,0.0,12.0,1004.2,1,2025,4,April,Tuesday,False,Spring
Serena,2025-04-30,25.0,,27.2,34.5,35.7,31.0,42.0,25,0.0,13.0,1005.1,0,2025,4,April,Wednesday,False,Spring
Serena,2025-05-01,25.9,,37.8,34.4,34.8,31.0,42.0,24,0.0,12.4,1006.3,0,2025,5,May,Thursday,False,Spring
Serena,2025-05-02,29.2,,58.2,34.2,34.1,27.9,40.3,34,0.0,10.1,1006.4,0,2025,5,May,Friday,False,Spring
Serena,2025-05-03,28.6,,40.8,34.4,34.0,28.5,39.5,34,0.0,14.3,1004.9,1,2025,5,May,Saturday,True,Spring
Serena,2025-05-04,23.8,,36.8,34.8,35.5,29.6,42.5,24,0.0,14.3,1003.6,1,2025,5,May,Sunday,True,Spring
Serena,2025-05-05,23.6,,42.0,34.7,36.0,29.9,42.6,22,0.0,12.3,1003.2,1,2025,5,May,Monday,False,Spring
Serena,2025-05-06,29.5,,30.4,33.8,33.9,29.7,38.4,37,0.0,17.9,1003.6,0,2025,5,May,Tuesday,False,Spring
Serena,2025-05-07,34.8,,14.4,32.2,30.1,28.0,33.4,47,0.0,21.0,1004.8,0,2025,5,May,Wednesday,False,Spring
Serena,2025-05-08,38.5,,22.0,30.3,28.5,23.7,32.9,53,0.0,19.7,1004.3,0,2025,5,May,Thursday,False,Spring
Serena,2025-05-09,41.9,,44.4,31.3,29.4,23.4,36.9,56,0.0,12.8,1005.9,0,2025,5,May,Friday,False,Spring
Serena,2025-05-10,46.7,,83.1,31.8,31.2,26.0,34.9,64,0.0,12.6,1006.8,0,2025,5,May,Saturday,True,Spring
Serena,2025-05-11,39.3,,50.5,33.3,33.2,29.0,38.5,46,0.0,12.7,1005.8,0,2025,5,May,Sunday,True,Spring
Serena,2025-05-12,30.2,,35.0,34.4,35.2,30.2,41.0,31,0.0,11.2,1004.0,1,2025,5,May,Monday,False,Spring
Serena,2025-05-13,26.2,,31.1,34.8,35.9,30.9,42.6,26,0.0,12.3,1003.9,0,2025,5,May,Tuesday,False,Spring
Serena,2025-05-14,28.2,,22.7,34.9,35.7,30.7,41.5,30,0.0,14.7,1004.9,0,2025,5,May,Wednesday,False,Spring
Serena,2025-05-15,25.5,,16.9,34.8,36.2,30.5,41.5,26,0.0,14.2,1006.3,0,2025,5,May,Thursday,False,Spring
Serena,2025-05-16,27.8,,37.0,33.9,33.6,29.4,39.0,33,0.0,12.4,1005.5,0,2025,5,May,Friday,False,Spring
Serena,2025-05-17,43.7,,42.9,32.8,30.9,26.5,35.8,61,0.0,16.4,1004.2,0,2025,5,May,Saturday,True,Spring
Serena,2025-05-18,38.6,,33.5,32.4,31.2,25.9,36.0,52,0.0,12.4,1004.4,0,2025,5,May,Sunday,True,Spring
Serena,2025-05-19,42.3,,53.8,32.8,32.2,27.9,37.9,57,0.0,11.5,1002.5,0,2025,5,May,Monday,False,Spring
Serena,2025-05-20,43.7,,85.9,34.0,34.0,28.8,38.6,56,0.0,10.9,1001.5,0,2025,5,May,Tuesday,False,Spring
Serena,2025-05-21,40.3,,98.2,34.8,34.5,29.2,43.1,48,0.0,11.4,1000.8,0,2025,5,May,Wednesday,False,Spring
Serena,2025-05-22,36.6,,88.0,35.6,36.2,29.0,43.9,48,0.0,11.9,999.8,0,2025,5,May,Thursday,False,Spring
Serena,2025-05-23,26.2,,41.7,36.6,38.2,32.8,47.0,26,0.0,11.6,997.4,0,2025,5,May,Friday,False,Spring
Serena,2025-05-24,22.9,,31.3,36.8,38.6,33.0,46.5,24,0.0,11.4,996.5,0,2025,5,May,Saturday,True,Spring
Serena,2025-05-25,28.5,,39.3,36.2,36.6,31.0,45.7,35,0.0,14.0,997.6,0,2025,5,May,Sunday,True,Spring
Serena,2025-05-26,32.6,,40.5,36.1,37.2,30.6,45.8,39,0.0,15.1,1000.0,0,2025,5,May,Monday,False,Spring
Serena,2025-05-27,34.4,,27.5,34.5,34.5,31.0,37.0,42,0.0,14.8,1000.0,0,2025,5,May,Tuesday,False,Spring
Serena,2025-05-28,37.9,,44.2,34.2,33.6,28.8,38.6,50,0.0,14.1,999.5,0,2025,5,May,Wednesday,False,Spring
Serena,2025-05-29,39.3,,65.8,35.4,35.8,29.5,44.4,43,0.0,12.7,998.9,0,2025,5,May,Thursday,False,Spring
Serena,2025-05-30,35.2,,71.3,35.5,35.6,30.4,42.6,40,0.0,12.8,998.7,0,2025,5,May,Friday,False,Spring
Serena,2025-05-31,38.8,,37.8,34.5,34.0,29.0,39.0,52,0.0,15.5,1000.4,0,2025,5,May,Saturday,True,Spring
Serena,2025-06-01,41.8,,22.2,33.1,32.9,28.0,37.6,52,0.0,12.5,1002.1,0,2025,6,June,Sunday,True,Summer
Serena,2025-06-02,32.3,,44.1,38.6,34.6,29.8,41.8,46,0.0,11.3,1000.1,0,2025,6,June,Monday,False,Summer
Serena,2025-06-03,47.6,,53.8,33.0,32.9,27.8,40.1,61,0.0,12.7,998.5,0,2025,6,June,Tuesday,False,Summer
Serena,2025-06-04,45.9,,27.1,33.4,31.9,27.8,37.2,65,0.0,15.9,999.4,0,2025,6,June,Wednesday,False,Summer
Serena,2025-06-05,41.8,,30.1,33.2,31.8,26.7,39.7,58,0.0,14.8,1002.0,0,2025,6,June,Thursday,False,Summer
Serena,2025-06-06,43.0,,30.8,32.6,31.1,26.6,36.4,58,0.0,14.6,1004.9,0,2025,6,June,Friday,False,Summer
Serena,2025-06-07,48.2,,44.7,32.8,32.3,27.6,37.0,65,0.0,14.6,1005.2,0,2025,6,June,Saturday,True,Summer
Serena,2025-06-08,46.6,,44.3,34.2,33.4,30.7,39.1,64,0.0,14.4,1004.6,0,2025,6,June,Sunday,True,Summer
Serena,2025-06-09,35.5,,30.0,35.7,36.1,31.0,41.0,46,0.0,15.0,1004.4,0,2025,6,June,Monday,False,Summer
Serena,2025-06-10,26.0,,21.8,36.4,37.5,32.0,43.0,37,0.0,13.6,1002.5,0,2025,6,June,Tuesday,False,Summer
Serena,2025-06-11,27.6,,25.4,36.0,37.7,32.8,42.2,30,0.0,13.6,1001.9,0,2025,6,June,Wednesday,False,Summer
Serena,2025-06-12,29.4,,30.4,36.4,38.2,33.0,44.3,32,0.0,12.5,1001.3,0,2025,6,June,Thursday,False,Summer
Serena,2025-06-13,31.5,,47.8,36.7,37.5,34.0,43.0,36,0.0,12.0,1000.6,0,2025,6,June,Friday,False,Summer
Serena,2025-06-14,32.8,,57.4,36.2,37.1,31.4,45.0,38,0.0,13.3,999.6,0,2025,6,June,Saturday,True,Summer
Serena,2025-06-15,28.9,,57.7,35.6,36.2,31.8,40.3,33,0.0,11.8,996.8,0,2025,6,June,Sunday,True,Summer
Serena,2025-06-16,34.7,,77.9,35.8,36.6,32.9,40.3,42,0.0,12.9,994.7,0,2025,6,June,Monday,False,Summer
Serena,2025-06-17,36.8,,68.9,36.6,38.2,31.9,45.5,39,0.0,12.8,995.1,0,2025,6,June,Tuesday,False,Summer
Serena,2025-06-18,37.0,,42.3,35.8,35.7,30.0,42.2,43,0.0,12.9,996.3,0,2025,6,June,Wednesday,False,Summer
Serena,2025-06-19,45.0,,38.5,35.6,34.9,30.0,42.4,62,0.0,14.0,996.6,0,2025,6,June,Thursday,False,Summer
Serena,2025-06-20,43.4,,42.7,35.7,34.8,30.0,43.0,59,0.0,13.5,997.0,1,2025,6,June,Friday,False,Summer
Serena,2025-06-21,43.8,,65.5,35.1,34.9,29.5,42.1,61,0.0,11.5,997.8,0,2025,6,June,Saturday,True,Summer
Serena,2025-06-22,43.3,,72.4,34.8,34.9,29.9,41.4,54,0.0,10.9,997.6,0,2025,6,June,Sunday,True,Summer
Serena,2025-06-23,39.8,,57.3,35.0,34.4,29.4,39.8,56,0.0,14.7,996.1,0,2025,6,June,Monday,False,Summer
Serena,2025-06-24,34.2,,38.7,35.2,35.1,29.7,42.1,44,0.0,15.8,994.8,0,2025,6,June,Tuesday,False,Summer
Serena,2025-06-25,36.5,,39.6,35.6,34.9,30.8,41.0,44,0.0,15.0,994.0,1,2025,6,June,Wednesday,False,Summer
